"interval_no","interval_name","max_ma","min_ma","group","relN","N"
741,"Gelasian",2.588,1.806,"mollusca",0.0201779690767282,1322
741,"Gelasian",2.588,1.806,"rugose_corals",NA,NA
741,"Gelasian",2.588,1.806,"scleractinian_corals",0.0177910617705665,125
741,"Gelasian",2.588,1.806,"sea_stars",0.00260926288323549,4
741,"Gelasian",2.588,1.806,"sea_urchins",0.010939268200679,29
741,"Gelasian",2.588,1.806,"tabulate_corals",NA,NA
741,"Gelasian",2.588,1.806,"trilobites",NA,NA
743,"Selandian",61.6,59.2,"ammonites",NA,NA
743,"Selandian",61.6,59.2,"animalia",0.0099194714827411,2030
743,"Selandian",61.6,59.2,"anthozoa",0.0116032861861608,137
743,"Selandian",61.6,59.2,"arthropoda",0.0061147281365476,278
743,"Selandian",61.6,59.2,"bivalvia",0.0146352215120123,332
743,"Selandian",61.6,59.2,"bony_fish",0.00851428746439619,278
743,"Selandian",61.6,59.2,"brachiopoda",0.00219023779724656,35
743,"Selandian",61.6,59.2,"bryozoa",0.0106574216743708,83
743,"Selandian",61.6,59.2,"cartilagefish",0.018125323666494,70
743,"Selandian",61.6,59.2,"crinoids",0.00375093773443361,10
743,"Selandian",61.6,59.2,"echinodermata",0.0108892921960073,96
743,"Selandian",61.6,59.2,"gasteropoda",0.0184213736732951,604
743,"Selandian",61.6,59.2,"insecta",0.00558999125375518,147
743,"Selandian",61.6,59.2,"mollusca",0.014683211990781,962
743,"Selandian",61.6,59.2,"rugose_corals",NA,NA
743,"Selandian",61.6,59.2,"scleractinian_corals",0.0182180472530601,128
743,"Selandian",61.6,59.2,"sea_stars",0.015003261578604,23
743,"Selandian",61.6,59.2,"sea_urchins",0.018483591097699,49
743,"Selandian",61.6,59.2,"tabulate_corals",NA,NA
743,"Selandian",61.6,59.2,"trilobites",NA,NA
785,"Homerian",430.5,427.4,"ammonites",0.0426116838487973,62
785,"Homerian",430.5,427.4,"animalia",0.0071097689691568,1455
785,"Homerian",430.5,427.4,"anthozoa",0.013466587617515,159
785,"Homerian",430.5,427.4,"arthropoda",0.00527890198838642,240
785,"Homerian",430.5,427.4,"bivalvia",0.00445228124311219,101
785,"Homerian",430.5,427.4,"bony_fish",0,0
785,"Homerian",430.5,427.4,"brachiopoda",0.0191489361702128,306
785,"Homerian",430.5,427.4,"bryozoa",0.0109142270159219,85
785,"Homerian",430.5,427.4,"cartilagefish",0,0
785,"Homerian",430.5,427.4,"crinoids",0.0315078769692423,84
785,"Homerian",430.5,427.4,"echinodermata",0.015426497277677,136
785,"Homerian",430.5,427.4,"gasteropoda",0.00387336830547761,127
785,"Homerian",430.5,427.4,"insecta",NA,NA
785,"Homerian",430.5,427.4,"mollusca",0.00485370209258666,318
785,"Homerian",430.5,427.4,"rugose_corals",0.0313206328705199,97
785,"Homerian",430.5,427.4,"scleractinian_corals",NA,NA
785,"Homerian",430.5,427.4,"sea_stars",0.0130463144161774,20
785,"Homerian",430.5,427.4,"sea_urchins",0.000754432289701999,2
785,"Homerian",430.5,427.4,"tabulate_corals",NA,NA
785,"Homerian",430.5,427.4,"trilobites",0.0267944455309994,137
922,"Late Pleistocene",0.126,0.0117,"ammonites",NA,NA
922,"Late Pleistocene",0.126,0.0117,"animalia",0.0171465149915953,3509
922,"Late Pleistocene",0.126,0.0117,"anthozoa",0.0107563309900906,127
922,"Late Pleistocene",0.126,0.0117,"arthropoda",0.0148469118423368,675
922,"Late Pleistocene",0.126,0.0117,"bivalvia",0.0181617809124972,412
922,"Late Pleistocene",0.126,0.0117,"bony_fish",0.0434596183884108,1419
922,"Late Pleistocene",0.126,0.0117,"brachiopoda",0.00100125156445557,16
922,"Late Pleistocene",0.126,0.0117,"bryozoa",0.00693374422187982,54
922,"Late Pleistocene",0.126,0.0117,"cartilagefish",0.00776799585706888,30
922,"Late Pleistocene",0.126,0.0117,"crinoids",0.000375093773443361,1
922,"Late Pleistocene",0.126,0.0117,"echinodermata",0.00272232304900181,24
922,"Late Pleistocene",0.126,0.0117,"gasteropoda",0.0215322679028913,706
922,"Late Pleistocene",0.126,0.0117,"insecta",0.01779670684869,468
922,"Late Pleistocene",0.126,0.0117,"mollusca",0.0173695376772441,1138
922,"Late Pleistocene",0.126,0.0117,"rugose_corals",NA,NA
922,"Late Pleistocene",0.126,0.0117,"scleractinian_corals",0.0175064047822374,123
922,"Late Pleistocene",0.126,0.0117,"sea_stars",0.00130463144161774,2
922,"Late Pleistocene",0.126,0.0117,"sea_urchins",0.00792153904187099,21
922,"Late Pleistocene",0.126,0.0117,"tabulate_corals",NA,NA
922,"Late Pleistocene",0.126,0.0117,"trilobites",NA,NA
923,"Middle Pleistocene",0.781,0.126,"ammonites",NA,NA
923,"Middle Pleistocene",0.781,0.126,"animalia",0.015973769594621,3269
923,"Middle Pleistocene",0.781,0.126,"anthozoa",0.0105022444312696,124
923,"Middle Pleistocene",0.781,0.126,"arthropoda",0.013879113144466,631
923,"Middle Pleistocene",0.781,0.126,"bivalvia",0.0179413709499669,407
923,"Middle Pleistocene",0.781,0.126,"bony_fish",0.0357416311904689,1167
923,"Middle Pleistocene",0.781,0.126,"brachiopoda",0.00206508135168961,33
923,"Middle Pleistocene",0.781,0.126,"bryozoa",0.00873138161273754,68
923,"Middle Pleistocene",0.781,0.126,"cartilagefish",0.00776799585706888,30
923,"Middle Pleistocene",0.781,0.126,"crinoids",0,0
923,"Middle Pleistocene",0.781,0.126,"echinodermata",0.00306261343012704,27
923,"Middle Pleistocene",0.781,0.126,"gasteropoda",0.0225387336830548,739
923,"Middle Pleistocene",0.781,0.126,"insecta",0.0167699737612655,441
923,"Middle Pleistocene",0.781,0.126,"mollusca",0.0177358548163072,1162
923,"Middle Pleistocene",0.781,0.126,"rugose_corals",NA,NA
923,"Middle Pleistocene",0.781,0.126,"scleractinian_corals",0.0172217477939083,121
923,"Middle Pleistocene",0.781,0.126,"sea_stars",0.00195694716242661,3
923,"Middle Pleistocene",0.781,0.126,"sea_urchins",0.00905318747642399,24
923,"Middle Pleistocene",0.781,0.126,"tabulate_corals",NA,NA
923,"Middle Pleistocene",0.781,0.126,"trilobites",NA,NA
96,"Piacenzian",3.6,2.588,"ammonites",NA,NA
96,"Piacenzian",3.6,2.588,"animalia",0.0188372229389,3855
96,"Piacenzian",3.6,2.588,"anthozoa",0.0115185906665537,136
96,"Piacenzian",3.6,2.588,"arthropoda",0.014494985043111,659
96,"Piacenzian",3.6,2.588,"bivalvia",0.0231871280581882,526
96,"Piacenzian",3.6,2.588,"bony_fish",0.0349453309240146,1141
96,"Piacenzian",3.6,2.588,"brachiopoda",0.00287859824780976,46
96,"Piacenzian",3.6,2.588,"bryozoa",0.0191319979455573,149
96,"Piacenzian",3.6,2.588,"cartilagefish",0.0108751941998964,42
96,"Piacenzian",3.6,2.588,"crinoids",0,0
96,"Piacenzian",3.6,2.588,"echinodermata",0.00453720508166969,40
96,"Piacenzian",3.6,2.588,"gasteropoda",0.0321459070391607,1054
96,"Piacenzian",3.6,2.588,"insecta",0.0166939194584934,439
96,"Piacenzian",3.6,2.588,"mollusca",0.0246043011737412,1612
96,"Piacenzian",3.6,2.588,"rugose_corals",NA,NA
96,"Piacenzian",3.6,2.588,"scleractinian_corals",0.0186450327355537,131
96,"Piacenzian",3.6,2.588,"sea_stars",0.00326157860404436,5
96,"Piacenzian",3.6,2.588,"sea_urchins",0.013202565069785,35
96,"Piacenzian",3.6,2.588,"tabulate_corals",NA,NA
96,"Piacenzian",3.6,2.588,"trilobites",NA,NA
97,"Zanclean",5.333,3.6,"ammonites",NA,NA
97,"Zanclean",5.333,3.6,"animalia",0.0210800985106133,4314
97,"Zanclean",5.333,3.6,"anthozoa",0.0126196324214449,149
97,"Zanclean",5.333,3.6,"arthropoda",0.0152208340665142,692
97,"Zanclean",5.333,3.6,"bivalvia",0.0252589817059731,573
97,"Zanclean",5.333,3.6,"bony_fish",0.0425101834553306,1388
97,"Zanclean",5.333,3.6,"brachiopoda",0.00306633291614518,49
97,"Zanclean",5.333,3.6,"bryozoa",0.0269645608628659,210
97,"Zanclean",5.333,3.6,"cartilagefish",0.0168306576903159,65
97,"Zanclean",5.333,3.6,"crinoids",0,0
97,"Zanclean",5.333,3.6,"echinodermata",0.0066923774954628,59
97,"Zanclean",5.333,3.6,"gasteropoda",0.03266438941076,1071
97,"Zanclean",5.333,3.6,"insecta",0.0153249420085941,403
97,"Zanclean",5.333,3.6,"mollusca",0.0255048308072714,1671
97,"Zanclean",5.333,3.6,"rugose_corals",NA,NA
97,"Zanclean",5.333,3.6,"scleractinian_corals",0.020352974665528,143
97,"Zanclean",5.333,3.6,"sea_stars",0.0045662100456621,7
97,"Zanclean",5.333,3.6,"sea_urchins",0.019615239532252,52
97,"Zanclean",5.333,3.6,"tabulate_corals",NA,NA
97,"Zanclean",5.333,3.6,"trilobites",NA,NA
98,"Messinian",7.246,5.333,"ammonites",NA,NA
98,"Messinian",7.246,5.333,"animalia",0.0199171259919471,4076
98,"Messinian",7.246,5.333,"anthozoa",0.0120267637841958,142
98,"Messinian",7.246,5.333,"arthropoda",0.016188632764385,736
98,"Messinian",7.246,5.333,"bivalvia",0.0240246859158034,545
98,"Messinian",7.246,5.333,"bony_fish",0.0359560197237451,1174
98,"Messinian",7.246,5.333,"brachiopoda",0.00281602002503129,45
98,"Messinian",7.246,5.333,"bryozoa",0.0263225475089882,205
98,"Messinian",7.246,5.333,"cartilagefish",0.0178663904712584,69
98,"Messinian",7.246,5.333,"crinoids",0.000750187546886722,2
98,"Messinian",7.246,5.333,"echinodermata",0.00703266787658802,62
98,"Messinian",7.246,5.333,"gasteropoda",0.0313224350372087,1027
98,"Messinian",7.246,5.333,"insecta",0.0181769783625509,478
98,"Messinian",7.246,5.333,"mollusca",0.0244516690324649,1602
98,"Messinian",7.246,5.333,"rugose_corals",NA,NA
98,"Messinian",7.246,5.333,"scleractinian_corals",0.0193566752063763,136
98,"Messinian",7.246,5.333,"sea_stars",0.00391389432485323,6
98,"Messinian",7.246,5.333,"sea_urchins",0.020369671821954,54
98,"Messinian",7.246,5.333,"tabulate_corals",NA,NA
98,"Messinian",7.246,5.333,"trilobites",NA,NA
99,"Tortonian",11.62,7.246,"ammonites",NA,NA
99,"Tortonian",11.62,7.246,"animalia",0.0239044603416598,4892
99,"Tortonian",11.62,7.246,"anthozoa",0.0136359786567291,161
99,"Tortonian",11.62,7.246,"arthropoda",0.0168484955129333,766
99,"Tortonian",11.62,7.246,"bivalvia",0.0260083755785762,590
99,"Tortonian",11.62,7.246,"bony_fish",0.0534746255857401,1746
99,"Tortonian",11.62,7.246,"brachiopoda",0.00312891113892365,50
99,"Tortonian",11.62,7.246,"bryozoa",0.0270929635336415,211
99,"Tortonian",11.62,7.246,"cartilagefish",0.0212325220093216,82
99,"Tortonian",11.62,7.246,"crinoids",0.000750187546886722,2
99,"Tortonian",11.62,7.246,"echinodermata",0.00816696914700544,72
99,"Tortonian",11.62,7.246,"gasteropoda",0.0340063437843113,1115
99,"Tortonian",11.62,7.246,"insecta",0.0176826253945317,465
99,"Tortonian",11.62,7.246,"mollusca",0.0265427293679503,1739
99,"Tortonian",11.62,7.246,"rugose_corals",NA,NA
99,"Tortonian",11.62,7.246,"scleractinian_corals",0.0220609165955024,155
99,"Tortonian",11.62,7.246,"sea_stars",0.00652315720808871,10
99,"Tortonian",11.62,7.246,"sea_urchins",0.02263296869106,60
99,"Tortonian",11.62,7.246,"tabulate_corals",NA,NA
99,"Tortonian",11.62,7.246,"trilobites",NA,NA
